name,a,elements,crystal_system,point_group,formula,plane,num_elements
LaIn3 (111),6.751526808990564,"In, La",Cubic,m-3m,LaIn3,(111),2
LaInAg2 (111),10.18209743077058,"Ag, In, La",Cubic,m-3m,LaInAg2,(111),3
LaInAu (0001),7.845288514118461,"Au, In, La",Hexagonal,-6m2,LaInAu,(0001),3
LaInAu2 (111),10.180328108182698,"Au, In, La",Cubic,m-3m,LaInAu2,(111),3
LaInHg2 (111),10.549673371088751,"Hg, In, La",Cubic,m-3m,LaInHg2,(111),3
LaInNi (0001),7.527943361460266,"In, La, Ni",Hexagonal,-6m2,LaInNi,(0001),3
LaInNi5 (0001),4.951519953517504,"In, La, Ni",Hexagonal,6/mmm,LaInNi5,(0001),3
LaInPd2 (0001),4.662899897378471,"In, La, Pd",Hexagonal,6/mmm,LaInPd2,(0001),3
LaInPt (0001),7.720941684788171,"In, La, Pt",Hexagonal,-6m2,LaInPt,(0001),3
LaInPt4 (111),10.892910356587226,"In, La, Pt",Cubic,-43m,LaInPt4,(111),3
LaInRh (0001),7.653878106150159,"In, La, Rh",Hexagonal,-6m2,LaInRh,(0001),3
LaIr2 (111),10.902866368725528,"Ir, La",Cubic,m-3m,LaIr2,(111),2
LaMg2Cu9 (0001),5.038255794073721,"Cu, La, Mg",Hexagonal,6/mmm,LaMg2Cu9,(0001),3
LaMg3 (111),10.57224891416461,"La, Mg",Cubic,4/mmm,LaMg3,(111),2
LaMgAg (0001),7.87265518733552,"Ag, La, Mg",Hexagonal,-6m2,LaMgAg,(0001),3
LaMgAu (0001),7.985199700558585,"Au, La, Mg",Hexagonal,-6m2,LaMgAu,(0001),3
LaMgAu2 (111),10.128298172989224,"Au, La, Mg",Cubic,m-3m,LaMgAu2,(111),3
LaMgCd2 (111),10.494330744552112,"Cd, La, Mg",Cubic,m-3m,LaMgCd2,(111),3
LaMgCu (0001),7.8366311152819526,"Cu, La, Mg",Hexagonal,-6m2,LaMgCu,(0001),3
LaMgCu2 (0001),4.566912282771245,"Cu, La, Mg",Hexagonal,6/mmm,LaMgCu2,(0001),3
LaMgGa (0001),7.563908788407148,"Ga, La, Mg",Hexagonal,-6m2,LaMgGa,(0001),3
LaMgHg2 (111),10.464846890002896,"Hg, La, Mg",Cubic,m-3m,LaMgHg2,(111),3
LaMgNi4 (111),10.003257060506199,"La, Mg, Ni",Cubic,-43m,LaMgNi4,(111),3
LaMgPd (0001),7.758676178599457,"La, Mg, Pd",Hexagonal,-6m2,LaMgPd,(0001),3
LaMgTl (0001),7.835394691694213,"La, Mg, Tl",Hexagonal,-6m2,LaMgTl,(0001),3
LaMgZn2 (111),9.98505762899382,"La, Mg, Zn",Cubic,m-3m,LaMgZn2,(111),3
LaN (111),7.496182143080364,"La, N",Cubic,m-3m,LaN,(111),2
LaNdHg2 (111),10.901583671796717,"Hg, La, Nd",Cubic,m-3m,LaNdHg2,(111),3
LaNdTl2 (111),11.133654872874207,"La, Nd, Tl",Cubic,m-3m,LaNdTl2,(111),3
LaNi2Rh3 (0001),5.266544151354054,"La, Ni, Rh",Hexagonal,6/mmm,LaNi2Rh3,(0001),3
LaNi4B (0001),5.074829444641688,"B, La, Ni",Hexagonal,6/mmm,LaNi4B,(0001),3
LaNi5 (0001),4.946427617566541,"La, Ni",Hexagonal,6/mmm,LaNi5,(0001),2
LaNi5H7 (0001),5.320386096786956,"H, La, Ni",Hexagonal,6mm,LaNi5H7,(0001),3
LaNi5Sn (0001),4.9499257129761975,"La, Ni, Sn",Hexagonal,6/mmm,LaNi5Sn,(0001),3
LaNiAs (0001),4.163145503265572,"As, La, Ni",Hexagonal,6/mmm,LaNiAs,(0001),3
LaNiP (0001),4.012106689961003,"La, Ni, P",Hexagonal,6/mmm,LaNiP,(0001),3
LaNiSb (0001),4.400406676693416,"La, Ni, Sb",Hexagonal,6/mmm,LaNiSb,(0001),3
LaOF (0001),4.042260916287871,"F, La, O",Trigonal,-3m,LaOF,(0001),3
LaP (111),8.579327522969809,"La, P",Cubic,m-3m,LaP,(111),2
LaPPd (0001),4.280348394193479,"La, P, Pd",Hexagonal,6/mmm,LaPPd,(0001),3
LaPPt (0001),4.214889129579631,"La, P, Pt",Hexagonal,mmm,LaPPt,(0001),3
LaPb3 (111),6.997976036513989,"La, Pb",Cubic,m-3m,LaPb3,(111),2
LaPbAu2 (111),10.34114876925623,"Au, La, Pb",Cubic,m-3m,LaPbAu2,(111),3
LaPd3 (111),5.943461640896444,"La, Pd",Cubic,m-3m,LaPd3,(111),2
LaPd3S4 (111),9.567190670478473,"La, Pd, S",Cubic,m-3m,LaPd3S4,(111),3
LaPd5 (0001),5.341155570885046,"La, Pd",Hexagonal,6/mmm,LaPd5,(0001),2
LaPdPb (0001),7.855925621381684,"La, Pb, Pd",Hexagonal,-6m2,LaPdPb,(0001),3
LaPmGa2 (111),10.513756136696822,"Ga, La, Pm",Cubic,m-3m,LaPmGa2,(111),3
LaPmIr2 (111),10.032884521479918,"Ir, La, Pm",Cubic,m-3m,LaPmIr2,(111),3
LaPmTl2 (111),11.095088250794527,"La, Pm, Tl",Cubic,m-3m,LaPmTl2,(111),3
LaPmZn2 (111),10.454008130986699,"La, Pm, Zn",Cubic,m-3m,LaPmZn2,(111),3
LaPrHg2 (111),10.940181265153411,"Hg, La, Pr",Cubic,m-3m,LaPrHg2,(111),3
LaPrTl2 (111),11.174398139332007,"La, Pr, Tl",Cubic,m-3m,LaPrTl2,(111),3
LaPrZn2 (111),10.533602021891772,"La, Pr, Zn",Cubic,m-3m,LaPrZn2,(111),3
LaPt5 (0001),5.428545537090406,"La, Pt",Hexagonal,6/mmm,LaPt5,(0001),2
LaReN3 (0001),5.601155439031412,"La, N, Re",Trigonal,-3m,LaReN3,(0001),3
LaRh2 (111),10.828316383341242,"La, Rh",Cubic,m-3m,LaRh2,(111),2
LaRh3 (0001),5.321313147603045,"La, Rh",Hexagonal,6/mmm,LaRh3,(0001),2
LaS (111),8.320094528903608,"La, S",Cubic,m-3m,LaS,(111),2
LaSb (111),9.28060479234097,"La, Sb",Cubic,m-3m,LaSb,(111),2
LaSb5O12 (0001),7.300557760662999,"La, O, Sb",Trigonal,-3m,LaSb5O12,(0001),3
LaSbPd (0001),4.621786330374743,"La, Pd, Sb",Hexagonal,6/mmm,LaSbPd,(0001),3
LaSe (111),8.630789971180409,"La, Se",Cubic,m-3m,LaSe,(111),2
LaSiAg (0001),4.423772891929184,"Ag, La, Si",Hexagonal,-6m2,LaSiAg,(0001),3
LaSiI (0001),4.241208529601559,"I, La, Si",Trigonal,-3m,LaSiI,(0001),3
LaSiIr (111),9.068126088736184,"Ir, La, Si",Cubic,23,LaSiIr,(111),3
LaSiRh (111),9.038639212701687,"La, Rh, Si",Cubic,23,LaSiRh,(111),3
LaSmB12 (111),11.687466900165017,"B, La, Sm",Cubic,m-3m,LaSmB12,(111),3
LaSmS2 (0001),4.074397481810823,"La, S, Sm",Trigonal,-3m,LaSmS2,(0001),3
LaSn3 (111),6.79366953876328,"La, Sn",Cubic,m-3m,LaSn3,(111),2
LaSn3Ru (111),13.898104951245037,"La, Ru, Sn",Cubic,m-3m,LaSn3Ru,(111),3
LaSnAu (0001),4.761892152366317,"Au, La, Sn",Hexagonal,6mm,LaSnAu,(0001),3
LaSnAu2 (111),10.208032523585313,"Au, La, Sn",Cubic,m-3m,LaSnAu2,(111),3
LaSnIr (0001),7.514719491478419,"Ir, La, Sn",Hexagonal,-6m2,LaSnIr,(0001),3
LaSnPd (0001),7.698518458293755,"La, Pd, Sn",Hexagonal,-6m2,LaSnPd,(0001),3
LaSnPt (0001),7.687423955183385,"La, Pt, Sn",Hexagonal,-6m2,LaSnPt,(0001),3
LaSnRh (0001),7.509626241689191,"La, Rh, Sn",Hexagonal,-6m2,LaSnRh,(0001),3
LaTa7O19 (0001),6.250407932410308,"La, O, Ta",Hexagonal,-6m2,LaTa7O19,(0001),3
LaTe (111),9.184272446447222,"La, Te",Cubic,m-3m,LaTe,(111),2
LaThN2 (0001),3.6976980863630238,"La, N, Th",Trigonal,-3m,LaThN2,(0001),3
LaTiGe3 (0001),6.297816886951771,"Ge, La, Ti",Hexagonal,6/mmm,LaTiGe3,(0001),3
LaTl (111),5.617790828330375,"La, Tl",Cubic,m-3m,LaTl,(111),2
LaTl3 (111),6.875828388806432,"La, Tl",Cubic,m-3m,LaTl3,(111),2
LaTlAg2 (111),10.243972371304663,"Ag, La, Tl",Cubic,m-3m,LaTlAg2,(111),3
LaTlAu2 (111),10.30423819125809,"Au, La, Tl",Cubic,m-3m,LaTlAu2,(111),3
LaTlPd (0001),8.006183737216576,"La, Pd, Tl",Hexagonal,-6m2,LaTlPd,(0001),3
LaTmS2 (0001),3.930178613448377,"La, S, Tm",Trigonal,-3m,LaTmS2,(0001),3
LaUN2 (0001),3.557410008907733,"La, N, U",Trigonal,-3m,LaUN2,(0001),3
LaUO4 (0001),3.911303184461492,"La, O, U",Trigonal,-3m,LaUO4,(0001),3
LaVGe3 (0001),6.2606166582154845,"Ge, La, V",Hexagonal,6/mmm,LaVGe3,(0001),3
LaWN3 (0001),5.686744766507585,"La, N, W",Trigonal,3m,LaWN3,(0001),3
LaZn (111),5.31210071793816,"La, Zn",Cubic,m-3m,LaZn,(111),2
LaZn2Ni3 (0001),5.231554117349707,"La, Ni, Zn",Hexagonal,6/mmm,LaZn2Ni3,(0001),3
LaZn3Ni2 (0001),5.270471177918752,"La, Ni, Zn",Hexagonal,6/mmm,LaZn3Ni2,(0001),3
LaZnIn (0001),4.744288907552822,"In, La, Zn",Hexagonal,6/mmm,LaZnIn,(0001),3
LaZnNi (0001),7.244264473910626,"La, Ni, Zn",Hexagonal,-6m2,LaZnNi,(0001),3
LaZnNi4 (0001),5.0752032296324145,"La, Ni, Zn",Hexagonal,-6m2,LaZnNi4,(0001),3
LaZnSn (0001),4.58667811534017,"La, Sn, Zn",Hexagonal,6/mmm,LaZnSn,(0001),3
Li (0001),3.0786728257327853,Li,Trigonal,-3m,Li,(0001),1
Li(BH)6 (111),13.63256760715024,"B, H, Li",Cubic,m-3,Li(BH)6,(111),3
Li(Co3P2)2 (0001),6.480150075088539,"Co, Li, P",Hexagonal,-6m2,Li(Co3P2)2,(0001),3
Li(CoGe)6 (0001),5.004786607833501,"Co, Ge, Li",Hexagonal,6/mmm,Li(CoGe)6,(0001),3
Li(FeGe)6 (0001),8.68817913632476,"Fe, Ge, Li",Hexagonal,6/mmm,Li(FeGe)6,(0001),3
Li(MnS2)2 (111),14.166125806053882,"Li, Mn, S",Cubic,m-3m,Li(MnS2)2,(111),3
Li(NiGe)6 (0001),8.672404656311908,"Ge, Li, Ni",Hexagonal,6/mmm,Li(NiGe)6,(0001),3
Li(NiO2)2 (111),11.47315683550164,"Li, Ni, O",Cubic,432,Li(NiO2)2,(111),3
Li(TiSe2)3 (0001),3.597775092021564,"Li, Se, Ti",Trigonal,-3m,Li(TiSe2)3,(0001),3
Li12Cu11As12 (0001),4.079799161006351,"As, Cu, Li",Trigonal,3m,Li12Cu11As12,(0001),3
Li15Au4 (111),15.133718140101559,"Au, Li",Cubic,-43m,Li15Au4,(111),2
Li15Ge4 (111),14.982113447867548,"Ge, Li",Cubic,-43m,Li15Ge4,(111),2
Li15Pd4 (111),14.9321818348516,"Li, Pd",Cubic,-43m,Li15Pd4,(111),2
Li15Si4 (111),14.928483392431284,"Li, Si",Cubic,-43m,Li15Si4,(111),2
Li2(TaS2)3 (0001),5.7970790356479895,"Li, S, Ta",Hexagonal,622,Li2(TaS2)3,(0001),3
Li22(Cu3Si2)7 (0001),14.028241382784895,"Cu, Li, Si",Trigonal,3,Li22(Cu3Si2)7,(0001),3
Li2AcIn (111),10.362526615434758,"Ac, In, Li",Cubic,m-3m,Li2AcIn,(111),3
Li2AcPb (111),10.31594383490375,"Ac, Li, Pb",Cubic,m-3m,Li2AcPb,(111),3
Li2AcSn (111),10.213587384752687,"Ac, Li, Sn",Cubic,m-3m,Li2AcSn,(111),3
Li2AcTl (111),10.329901953058748,"Ac, Li, Tl",Cubic,m-3m,Li2AcTl,(111),3
Li2AgAu (111),8.769279782036362,"Ag, Au, Li",Cubic,m-3m,Li2AgAu,(111),3
Li2AgHg (111),9.01318679097579,"Ag, Hg, Li",Cubic,m-3m,Li2AgHg,(111),3
Li2AgPb (111),9.450361343546813,"Ag, Li, Pb",Cubic,-43m,Li2AgPb,(111),3
Li2AgPd (111),8.568511406202404,"Ag, Li, Pd",Cubic,m-3m,Li2AgPd,(111),3
Li2AgSb (111),9.343407125801216,"Ag, Li, Sb",Cubic,-43m,Li2AgSb,(111),3
Li2AgSn (111),9.244147568625799,"Ag, Li, Sn",Cubic,-43m,Li2AgSn,(111),3
Li2AlAg (111),8.825923124405799,"Ag, Al, Li",Cubic,-43m,Li2AlAg,(111),3
Li2AlGa (111),8.795859643098451,"Al, Ga, Li",Cubic,-43m,Li2AlGa,(111),3
Li2AlPd (111),8.557251599384003,"Al, Li, Pd",Cubic,-43m,Li2AlPd,(111),3
Li2AlPt (111),8.488662247449906,"Al, Li, Pt",Cubic,-43m,Li2AlPt,(111),3
Li2BPd3 (111),13.545781742682175,"B, Li, Pd",Cubic,432,Li2BPd3,(111),3
Li2BPt3 (111),9.60537070313874,"B, Li, Pt",Cubic,432,Li2BPt3,(111),3
Li2BeF4 (0001),13.2253321254238,"Be, F, Li",Trigonal,-3,Li2BeF4,(0001),3
Li2Ca (0001),6.193269823861666,"Ca, Li",Hexagonal,6/mmm,Li2Ca,(0001),2
Li2CaIn (111),9.981625219540856,"Ca, In, Li",Cubic,m-3m,Li2CaIn,(111),3
Li2CaPb (111),9.87148445710988,"Ca, Li, Pb",Cubic,m-3m,Li2CaPb,(111),3
Li2CaSi (111),9.249284173212544,"Ca, Li, Si",Cubic,m-3m,Li2CaSi,(111),3
Li2CaSn (111),9.767337640873123,"Ca, Li, Sn",Cubic,m-3m,Li2CaSn,(111),3
Li2CdAu (111),8.908844869835972,"Au, Cd, Li",Cubic,m-3m,Li2CdAu,(111),3
Li2CdIn (111),9.496345896629833,"Cd, In, Li",Cubic,-43m,Li2CdIn,(111),3
Li2CdPb (111),9.604239039988423,"Cd, Li, Pb",Cubic,m-3m,Li2CdPb,(111),3
Li2CdPd (111),8.760822021258047,"Cd, Li, Pd",Cubic,m-3m,Li2CdPd,(111),3
Li2CdSn (111),9.43582033197645,"Cd, Li, Sn",Cubic,m-3m,Li2CdSn,(111),3
Li2CeAs2 (0001),4.262679929845107,"As, Ce, Li",Trigonal,-3m,Li2CeAs2,(0001),3
Li2CeN2 (0001),3.5735077550689733,"Ce, Li, N",Trigonal,-3m,Li2CeN2,(0001),3
Li2Co12P7 (0001),8.892910022890202,"Co, Li, P",Hexagonal,-6,Li2Co12P7,(0001),3
Li2CrO4 (0001),13.921506957367558,"Cr, Li, O",Trigonal,-3,Li2CrO4,(0001),3
Li2CuAs (0001),4.148208434517956,"As, Cu, Li",Hexagonal,6/mmm,Li2CuAs,(0001),3
Li2CuGe (111),8.332781185775602,"Cu, Ge, Li",Cubic,-43m,Li2CuGe,(111),3
Li2CuP (0001),3.988793418894542,"Cu, Li, P",Hexagonal,6/mmm,Li2CuP,(0001),3
Li2CuSn (111),8.823392301225741,"Cu, Li, Sn",Cubic,-43m,Li2CuSn,(111),3
Li2DyIn (111),9.635879051487207,"Dy, In, Li",Cubic,m-3m,Li2DyIn,(111),3
Li2DyTl (111),9.58536543607531,"Dy, Li, Tl",Cubic,m-3m,Li2DyTl,(111),3
Li2ErIn (111),9.564145422117418,"Er, In, Li",Cubic,m-3m,Li2ErIn,(111),3
Li2EuSn (111),9.92967069021453,"Eu, Li, Sn",Cubic,m-3m,Li2EuSn,(111),3
Li2Fe12P7 (0001),9.139902863700563,"Fe, Li, P",Hexagonal,-6,Li2Fe12P7,(0001),3
Li2GaAg (111),8.78765774183784,"Ag, Ga, Li",Cubic,-43m,Li2GaAg,(111),3
Li2GaAu (111),8.70515329995996,"Au, Ga, Li",Cubic,-43m,Li2GaAu,(111),3
Li2GaCu3 (0001),4.927650769941235,"Cu, Ga, Li",Trigonal,-3m,Li2GaCu3,(0001),3
Li2GaIr (111),8.400478048546868,"Ga, Ir, Li",Cubic,-43m,Li2GaIr,(111),3
Li2GaPd (111),8.52892136351658,"Ga, Li, Pd",Cubic,-43m,Li2GaPd,(111),3
Li2GaPt (111),8.492466334253049,"Ga, Li, Pt",Cubic,-43m,Li2GaPt,(111),3
Li2GaRh (111),8.405435451491195,"Ga, Li, Rh",Cubic,-43m,Li2GaRh,(111),3
Li2GdIn (111),9.729483942396808,"Gd, In, Li",Cubic,m-3m,Li2GdIn,(111),3
Li2GdTl (111),9.687616199181361,"Gd, Li, Tl",Cubic,m-3m,Li2GdTl,(111),3
Li2GeAu (111),8.72326524640262,"Au, Ge, Li",Cubic,-43m,Li2GeAu,(111),3
Li2GePd (111),8.505264070453547,"Ge, Li, Pd",Cubic,-43m,Li2GePd,(111),3
Li2H6Pt (111),9.404314167149316,"H, Li, Pt",Cubic,m-3m,Li2H6Pt,(111),3
Li2HfN2 (0001),3.237120953308554,"Hf, Li, N",Trigonal,-3m,Li2HfN2,(0001),3
Li2HgAu (111),8.976346951940043,"Au, Hg, Li",Cubic,m-3m,Li2HgAu,(111),3
Li2HgPd (111),8.744878842243281,"Hg, Li, Pd",Cubic,m-3m,Li2HgPd,(111),3
Li2HoIn (111),9.60475532224921,"Ho, In, Li",Cubic,m-3m,Li2HoIn,(111),3
Li2HoTl (111),9.557820006561375,"Ho, Li, Tl",Cubic,m-3m,Li2HoTl,(111),3
Li2InAg (111),9.247870905261976,"Ag, In, Li",Cubic,-43m,Li2InAg,(111),3
Li2InAu (111),9.15908690334524,"Au, In, Li",Cubic,-43m,Li2InAu,(111),3
Li2InPd (111),8.976201507021084,"In, Li, Pd",Cubic,-43m,Li2InPd,(111),3
Li2InPt (111),8.952297489691452,"In, Li, Pt",Cubic,-43m,Li2InPt,(111),3
Li2InRh (111),8.856835662712067,"In, Li, Rh",Cubic,-43m,Li2InRh,(111),3
Li2InSn (111),9.599895720746447,"In, Li, Sn",Cubic,m-3m,Li2InSn,(111),3
Li2LaIn (111),10.04969923789382,"In, La, Li",Cubic,m-3m,Li2LaIn,(111),3
Li2LaPb (111),10.023765389587023,"La, Li, Pb",Cubic,m-3m,Li2LaPb,(111),3
Li2LaSn (111),9.927860185727708,"La, Li, Sn",Cubic,m-3m,Li2LaSn,(111),3
Li2LaTl (111),10.016648472971466,"La, Li, Tl",Cubic,m-3m,Li2LaTl,(111),3
Li2MgCd (111),9.506899578476128,"Cd, Li, Mg",Cubic,-43m,Li2MgCd,(111),3
Li2MgGa (111),9.154552059503219,"Ga, Li, Mg",Cubic,-43m,Li2MgGa,(111),3
Li2MgGe (111),9.029728139908089,"Ge, Li, Mg",Cubic,-43m,Li2MgGe,(111),3
Li2MgHg (111),9.345698889934113,"Hg, Li, Mg",Cubic,-43m,Li2MgHg,(111),3
Li2MgIn (111),9.388208638604599,"In, Li, Mg",Cubic,m-3m,Li2MgIn,(111),3
Li2MgPb (111),9.67806376926059,"Li, Mg, Pb",Cubic,-43m,Li2MgPb,(111),3
Li2MgSi (111),8.960777662699844,"Li, Mg, Si",Cubic,-43m,Li2MgSi,(111),3
Li2MgSn (111),9.543882451071577,"Li, Mg, Sn",Cubic,-43m,Li2MgSn,(111),3
Li2MgTl (111),9.573569622172913,"Li, Mg, Tl",Cubic,-43m,Li2MgTl,(111),3
Li2MoO4 (0001),14.273549154933704,"Li, Mo, O",Trigonal,-3,Li2MoO4,(0001),3
Li2NdIn (111),9.877469733538842,"In, Li, Nd",Cubic,m-3m,Li2NdIn,(111),3
Li2NdTl (111),9.849411355259818,"Li, Nd, Tl",Cubic,m-3m,Li2NdTl,(111),3
Li2Ni12P7 (0001),8.927508170550112,"Li, Ni, P",Hexagonal,-6,Li2Ni12P7,(0001),3
Li2O (111),6.5813380491515,"Li, O",Cubic,m-3m,Li2O,(111),2
Li2O2 (0001),3.1026343294763437,"Li, O",Hexagonal,6/mmm,Li2O2,(0001),2
Li2Pd (0001),4.205116042232898,"Li, Pd",Hexagonal,6/mmm,Li2Pd,(0001),2
Li2PdAu (111),8.502410421355679,"Au, Li, Pd",Cubic,m-3m,Li2PdAu,(111),3
Li2PdPb (111),9.152664593514332,"Li, Pb, Pd",Cubic,-43m,Li2PdPb,(111),3
Li2PmAl (111),9.634917499401876,"Al, Li, Pm",Cubic,m-3m,Li2PmAl,(111),3
Li2PmGa (111),9.459671492296609,"Ga, Li, Pm",Cubic,m-3m,Li2PmGa,(111),3
Li2PmIn (111),9.822410454542851,"In, Li, Pm",Cubic,m-3m,Li2PmIn,(111),3
Li2PmPb (111),9.820202725743718,"Li, Pb, Pm",Cubic,m-3m,Li2PmPb,(111),3
Li2PmSn (111),9.704791641914117,"Li, Pm, Sn",Cubic,m-3m,Li2PmSn,(111),3
Li2PmTl (111),9.779905356111986,"Li, Pm, Tl",Cubic,m-3m,Li2PmTl,(111),3
Li2PrAl (111),9.751489421591101,"Al, Li, Pr",Cubic,m-3m,Li2PrAl,(111),3
Li2PrIn (111),7.025968002662826,"In, Li, Pr",Cubic,m-3m,Li2PrIn,(111),3
Li2PrTl (111),9.896253530842436,"Li, Pr, Tl",Cubic,m-3m,Li2PrTl,(111),3
Li2Pt (0001),4.1721301137369275,"Li, Pt",Hexagonal,6/mmm,Li2Pt,(0001),2
Li2S (111),8.019065629944421,"Li, S",Cubic,m-3m,Li2S,(111),2
Li2Sb (0001),7.953842102276281,"Li, Sb",Hexagonal,-6m2,Li2Sb,(0001),2
Li2SbAu (111),9.25764773966283,"Au, Li, Sb",Cubic,-43m,Li2SbAu,(111),3
Li2SbPd (111),8.963124548426293,"Li, Pd, Sb",Cubic,-43m,Li2SbPd,(111),3
Li2SbPt (111),8.910421880422225,"Li, Pt, Sb",Cubic,-43m,Li2SbPt,(111),3
Li2Se (111),8.417524323120505,"Li, Se",Cubic,m-3m,Li2Se,(111),2
Li2SeO4 (0001),13.928174432700494,"Li, O, Se",Trigonal,-3,Li2SeO4,(0001),3
Li2SiAu (111),8.532703066254777,"Au, Li, Si",Cubic,-43m,Li2SiAu,(111),3
Li2SiF6 (0001),8.12897973382475,"F, Li, Si",Trigonal,32,Li2SiF6,(0001),3
Li2SmIn (111),9.776209398543376,"In, Li, Sm",Cubic,m-3m,Li2SmIn,(111),3
Li2SmTl (111),9.74305746076908,"Li, Sm, Tl",Cubic,m-3m,Li2SmTl,(111),3
Li2SnAu (111),9.155399286119998,"Au, Li, Sn",Cubic,-43m,Li2SnAu,(111),3
Li2SnF6 (0001),4.90951393446675,"F, Li, Sn",Trigonal,-3m,Li2SnF6,(0001),3
Li2SnIr (111),8.820589373409701,"Ir, Li, Sn",Cubic,-43m,Li2SnIr,(111),3
Li2SnN2 (0001),3.2583029396098873,"Li, N, Sn",Trigonal,-3m,Li2SnN2,(0001),3
Li2SnPd (111),8.954630543034682,"Li, Pd, Sn",Cubic,-43m,Li2SnPd,(111),3
Li2SnPt (111),8.916264880702217,"Li, Pt, Sn",Cubic,-43m,Li2SnPt,(111),3
Li2Te (111),9.211832182343434,"Li, Te",Cubic,m-3m,Li2Te,(111),2
Li2ThN2 (0001),6.385308631681829,"Li, N, Th",Trigonal,-3,Li2ThN2,(0001),3
Li2TlAg (111),9.34466990814613,"Ag, Li, Tl",Cubic,-43m,Li2TlAg,(111),3
Li2TlAu (111),9.182593595134835,"Au, Li, Tl",Cubic,m-3m,Li2TlAu,(111),3
Li2TlPd (111),8.868815668090086,"Li, Pd, Tl",Cubic,m-3m,Li2TlPd,(111),3
Li2TmIn (111),9.543033052768735,"In, Li, Tm",Cubic,m-3m,Li2TmIn,(111),3
Li2UBr6 (0001),6.919904024583857,"Br, Li, U",Trigonal,-3m,Li2UBr6,(0001),3
Li2UI6 (0001),7.4361438368140425,"I, Li, U",Trigonal,-3m,Li2UI6,(0001),3
Li2YIn (111),9.660376200235989,"In, Li, Y",Cubic,m-3m,Li2YIn,(111),3
Li2YTl (111),9.625249454656883,"Li, Tl, Y",Cubic,m-3m,Li2YTl,(111),3
Li2YbIn (111),9.513643715195377,"In, Li, Yb",Cubic,m-3m,Li2YbIn,(111),3
Li2YbTl (111),9.482158501410202,"Li, Tl, Yb",Cubic,m-3m,Li2YbTl,(111),3
Li2ZnCu3 (0001),4.863176889980018,"Cu, Li, Zn",Trigonal,-3m,Li2ZnCu3,(0001),3
Li2ZnGe (0001),4.222751341088662,"Ge, Li, Zn",Trigonal,-3m,Li2ZnGe,(0001),3
Li2ZnGe (0001),4.246339672809054,"Ge, Li, Zn",Hexagonal,6/mmm,Li2ZnGe,(0001),3
Li2ZnSi (0001),4.23328940972868,"Li, Si, Zn",Trigonal,-3m,Li2ZnSi,(0001),3
Li2ZnSn (111),9.1132025479755,"Li, Sn, Zn",Cubic,-43m,Li2ZnSn,(111),3
Li2ZrN2 (0001),3.2783064705131713,"Li, N, Zr",Trigonal,-3m,Li2ZrN2,(0001),3
Li3(ZnSn2)2 (0001),4.4980569761234745,"Li, Sn, Zn",Hexagonal,6/mmm,Li3(ZnSn2)2,(0001),3
Li3Ag (111),9.056482232081065,"Ag, Li",Cubic,m-3m,Li3Ag,(111),2
Li3Al2 (0001),4.4338941279308965,"Al, Li",Trigonal,-3m,Li3Al2,(0001),2
Li3AlH6 (0001),7.9558554269840185,"Al, H, Li",Trigonal,-3,Li3AlH6,(0001),3
Li3AlN2 (111),13.3225149692621,"Al, Li, N",Cubic,m-3,Li3AlN2,(111),3
Li3As (0001),4.341471481891913,"As, Li",Hexagonal,6/mmm,Li3As,(0001),2
Li3Au (111),8.787138430096615,"Au, Li",Cubic,m-3m,Li3Au,(111),2
Li3Bi (111),9.462492196296072,"Bi, Li",Cubic,m-3m,Li3Bi,(111),2
Li3CeBi2 (0001),4.722319392138851,"Bi, Ce, Li",Trigonal,-3m,Li3CeBi2,(0001),3
Li3CeSb2 (0001),4.614580802601284,"Ce, Li, Sb",Trigonal,-3m,Li3CeSb2,(0001),3
Li3DySb2 (0001),4.527821189070666,"Dy, Li, Sb",Trigonal,-3m,Li3DySb2,(0001),3
Li3Ga2 (0001),4.311592302795564,"Ga, Li",Trigonal,-3m,Li3Ga2,(0001),2
Li3GaN2 (111),13.532745638309155,"Ga, Li, N",Cubic,m-3,Li3GaN2,(111),3
Li3GdBi2 (0001),4.660004725531351,"Bi, Gd, Li",Trigonal,-3m,Li3GdBi2,(0001),3
Li3HoSb2 (0001),4.5250370140242415,"Ho, Li, Sb",Trigonal,-3m,Li3HoSb2,(0001),3
Li3In2 (0001),4.728796961762835,"In, Li",Trigonal,-3m,Li3In2,(0001),2
Li3InN2 (111),14.270367402031603,"In, Li, N",Cubic,m-3,Li3InN2,(111),3
Li3LaAs2 (0001),4.34418793146006,"As, La, Li",Trigonal,-3m,Li3LaAs2,(0001),3
Li3LaBi2 (0001),4.735456286197879,"Bi, La, Li",Trigonal,-3m,Li3LaBi2,(0001),3
Li3LaP2 (0001),4.227570234996691,"La, Li, P",Trigonal,-3m,Li3LaP2,(0001),3
Li3LaSb2 (0001),4.637930531491694,"La, Li, Sb",Trigonal,-3m,Li3LaSb2,(0001),3
Li3N (0001),3.6097274001943127,"Li, N",Hexagonal,6/mmm,Li3N,(0001),2
Li3NbO4 (111),11.902868125037365,"Li, Nb, O",Cubic,-43m,Li3NbO4,(111),3
Li3NdAs2 (0001),4.293566568425268,"As, Li, Nd",Trigonal,-3m,Li3NdAs2,(0001),3
Li3NdSb2 (0001),4.593198241038101,"Li, Nd, Sb",Trigonal,-3m,Li3NdSb2,(0001),3
