a,b,dimensions,mcia,angle,substrate,R,G,B,color_column
3.995153313703994,4.794183976444793,(√2/2 a × 3√2/5 b),191.53500000000005,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
15.980613254815976,7.990306627407988,(2√2a × √2b),127.69000000000001,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
15.980613254815976,3.995153313703994,(2√2a × √2/2 b),127.69000000000001,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
5.3268710849386585,7.990306627407988,(2√2/3 a × √2b),127.69000000000001,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
5.3268710849386585,3.995153313703994,(2√2/3 a × √2/2 b),127.69000000000001,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
3.1961226509631953,7.990306627407988,(2√2/5 a × √2b),127.69000000000001,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
3.1961226509631953,3.995153313703994,(2√2/5 a × √2/2 b),127.69000000000001,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
23.970919882223964,7.990306627407988,(3√2a × √2b),191.53500000000005,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
23.970919882223964,3.995153313703994,(3√2a × √2/2 b),191.53500000000005,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
11.985459941111982,7.990306627407988,(3√2/2 a × √2b),191.53500000000005,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
11.985459941111982,3.995153313703994,(3√2/2 a × √2/2 b),191.53500000000005,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
5.992729970555991,7.990306627407988,(3√2/4 a × √2b),191.53500000000005,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
5.992729970555991,3.995153313703994,(3√2/4 a × √2/2 b),191.53500000000005,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
4.794183976444793,7.990306627407988,(3√2/5 a × √2b),191.53500000000005,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
4.794183976444793,3.995153313703994,(3√2/5 a × √2/2 b),191.53500000000005,45.0º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
12.633784072873814,12.633784072873814,(√5a × √5b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
12.633784072873814,6.316892036436907,(√5a × √5/2 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
12.633784072873814,4.211261357624605,(√5a × √5/3 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
12.633784072873814,3.1584460182184535,(√5a × √5/4 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
6.316892036436907,12.633784072873814,(√5/2 a × √5b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
6.316892036436907,6.316892036436907,(√5/2 a × √5/2 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
6.316892036436907,4.211261357624605,(√5/2 a × √5/3 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
6.316892036436907,3.1584460182184535,(√5/2 a × √5/4 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
4.211261357624605,12.633784072873814,(√5/3 a × √5b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
4.211261357624605,6.316892036436907,(√5/3 a × √5/2 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
4.211261357624605,4.211261357624605,(√5/3 a × √5/3 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
4.211261357624605,3.1584460182184535,(√5/3 a × √5/4 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
3.1584460182184535,12.633784072873814,(√5/4 a × √5b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
3.1584460182184535,6.316892036436907,(√5/4 a × √5/2 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
3.1584460182184535,4.211261357624605,(√5/4 a × √5/3 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
3.1584460182184535,3.1584460182184535,(√5/4 a × √5/4 b),159.6125,26.6º,Germanium (100),1.0,0.1158089393383511,0.0,"rgb(255.00, 29.53, 0.00)"
7.990306627407988,13.839617046724957,(a × b),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
13.839617046724957,7.990306627407988,(b × a),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
7.990306627407988,6.919808523362478,(a × b/2),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
6.919808523362478,7.990306627407988,(b/2 × a),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
7.990306627407988,4.613205682241652,(a × b/3),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
4.613205682241652,7.990306627407988,(b/3 × a),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
7.990306627407988,3.459904261681239,(a × b/4),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
3.459904261681239,7.990306627407988,(b/4 × a),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
3.995153313703994,13.839617046724957,(a/2 × b),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
13.839617046724957,3.995153313703994,(b × a/2),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
3.995153313703994,6.919808523362478,(a/2 × b/2),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
6.919808523362478,3.995153313703994,(b/2 × a/2),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
3.995153313703994,4.613205682241652,(a/2 × b/3),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
4.613205682241652,3.995153313703994,(b/3 × a/2),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
3.995153313703994,3.459904261681239,(a/2 × b/4),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
3.459904261681239,3.995153313703994,(b/4 × a/2),110.582783809235,0º,Germanium (111),1.0,0.18529430294136176,0.0,"rgb(255.00, 47.25, 0.00)"
5.65,5.65,(a × b),31.922500000000003,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,11.3,(a × 2b),63.845000000000006,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,3.766666666666667,(a × 2/3 b),63.845000000000006,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,16.950000000000003,(a × 3b),95.76750000000003,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,8.475000000000001,(a × 3/2 b),95.76750000000003,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,4.237500000000001,(a × 3/4 b),95.76750000000003,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,3.3900000000000006,(a × 3/5 b),95.76750000000003,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,22.6,(a × 4b),127.69000000000001,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,7.533333333333334,(a × 4/3 b),127.69000000000001,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,4.5200000000000005,(a × 4/5 b),127.69000000000001,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,28.25,(a × 5b),159.6125,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,14.125,(a × 5/2 b),159.6125,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,9.416666666666666,(a × 5/3 b),159.6125,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.65,7.0625,(a × 5/4 b),159.6125,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
11.3,5.65,(2a × b),63.845000000000006,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.766666666666667,5.65,(2/3 a × b),63.845000000000006,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
11.3,11.3,(2a × 2b),127.69000000000001,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
11.3,3.766666666666667,(2a × 2/3 b),127.69000000000001,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.766666666666667,11.3,(2/3 a × 2b),127.69000000000001,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.766666666666667,3.766666666666667,(2/3 a × 2/3 b),127.69000000000001,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
11.3,16.950000000000003,(2a × 3b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
11.3,8.475000000000001,(2a × 3/2 b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
11.3,4.237500000000001,(2a × 3/4 b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
11.3,3.3900000000000006,(2a × 3/5 b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.766666666666667,16.950000000000003,(2/3 a × 3b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.766666666666667,8.475000000000001,(2/3 a × 3/2 b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.766666666666667,4.237500000000001,(2/3 a × 3/4 b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.766666666666667,3.3900000000000006,(2/3 a × 3/5 b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
16.950000000000003,5.65,(3a × b),95.76750000000003,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
8.475000000000001,5.65,(3/2 a × b),95.76750000000003,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
4.237500000000001,5.65,(3/4 a × b),95.76750000000003,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.3900000000000006,5.65,(3/5 a × b),95.76750000000003,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
16.950000000000003,11.3,(3a × 2b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
16.950000000000003,3.766666666666667,(3a × 2/3 b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
8.475000000000001,11.3,(3/2 a × 2b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
8.475000000000001,3.766666666666667,(3/2 a × 2/3 b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
4.237500000000001,11.3,(3/4 a × 2b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
4.237500000000001,3.766666666666667,(3/4 a × 2/3 b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.3900000000000006,11.3,(3/5 a × 2b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.3900000000000006,3.766666666666667,(3/5 a × 2/3 b),191.53500000000005,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
22.6,5.65,(4a × b),127.69000000000001,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.533333333333334,5.65,(4/3 a × b),127.69000000000001,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
4.5200000000000005,5.65,(4/5 a × b),127.69000000000001,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
28.25,5.65,(5a × b),159.6125,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
14.125,5.65,(5/2 a × b),159.6125,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
9.416666666666666,5.65,(5/3 a × b),159.6125,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.0625,5.65,(5/4 a × b),159.6125,0.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.990306627407988,7.990306627407988,(√2a × √2b),63.845000000000006,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.990306627407988,3.995153313703994,(√2a × √2/2 b),63.845000000000006,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.995153313703994,7.990306627407988,(√2/2 a × √2b),63.845000000000006,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.995153313703994,3.995153313703994,(√2/2 a × √2/2 b),63.845000000000006,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.990306627407988,15.980613254815976,(√2a × 2√2b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.990306627407988,5.3268710849386585,(√2a × 2√2/3 b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.990306627407988,3.1961226509631953,(√2a × 2√2/5 b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.995153313703994,15.980613254815976,(√2/2 a × 2√2b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.995153313703994,5.3268710849386585,(√2/2 a × 2√2/3 b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.995153313703994,3.1961226509631953,(√2/2 a × 2√2/5 b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.990306627407988,23.970919882223964,(√2a × 3√2b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.990306627407988,11.985459941111982,(√2a × 3√2/2 b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.990306627407988,5.992729970555991,(√2a × 3√2/4 b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.990306627407988,4.794183976444793,(√2a × 3√2/5 b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.995153313703994,23.970919882223964,(√2/2 a × 3√2b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.995153313703994,11.985459941111982,(√2/2 a × 3√2/2 b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.995153313703994,5.992729970555991,(√2/2 a × 3√2/4 b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.995153313703994,4.794183976444793,(√2/2 a × 3√2/5 b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
15.980613254815976,7.990306627407988,(2√2a × √2b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
15.980613254815976,3.995153313703994,(2√2a × √2/2 b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.3268710849386585,7.990306627407988,(2√2/3 a × √2b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.3268710849386585,3.995153313703994,(2√2/3 a × √2/2 b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.1961226509631953,7.990306627407988,(2√2/5 a × √2b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.1961226509631953,3.995153313703994,(2√2/5 a × √2/2 b),127.69000000000001,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
23.970919882223964,7.990306627407988,(3√2a × √2b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
23.970919882223964,3.995153313703994,(3√2a × √2/2 b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
11.985459941111982,7.990306627407988,(3√2/2 a × √2b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
11.985459941111982,3.995153313703994,(3√2/2 a × √2/2 b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.992729970555991,7.990306627407988,(3√2/4 a × √2b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
5.992729970555991,3.995153313703994,(3√2/4 a × √2/2 b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
4.794183976444793,7.990306627407988,(3√2/5 a × √2b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
4.794183976444793,3.995153313703994,(3√2/5 a × √2/2 b),191.53500000000005,45.0º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
12.633784072873814,12.633784072873814,(√5a × √5b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
12.633784072873814,6.316892036436907,(√5a × √5/2 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
12.633784072873814,4.211261357624605,(√5a × √5/3 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
12.633784072873814,3.1584460182184535,(√5a × √5/4 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
6.316892036436907,12.633784072873814,(√5/2 a × √5b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
6.316892036436907,6.316892036436907,(√5/2 a × √5/2 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
6.316892036436907,4.211261357624605,(√5/2 a × √5/3 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
6.316892036436907,3.1584460182184535,(√5/2 a × √5/4 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
4.211261357624605,12.633784072873814,(√5/3 a × √5b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
4.211261357624605,6.316892036436907,(√5/3 a × √5/2 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
4.211261357624605,4.211261357624605,(√5/3 a × √5/3 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
4.211261357624605,3.1584460182184535,(√5/3 a × √5/4 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.1584460182184535,12.633784072873814,(√5/4 a × √5b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.1584460182184535,6.316892036436907,(√5/4 a × √5/2 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.1584460182184535,4.211261357624605,(√5/4 a × √5/3 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
3.1584460182184535,3.1584460182184535,(√5/4 a × √5/4 b),159.6125,26.6º,GaAs (100),1.0,0.2316178786767022,0.0,"rgb(255.00, 59.06, 0.00)"
7.990306627407988,13.839617046724957,(a × b),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
13.839617046724957,7.990306627407988,(b × a),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
7.990306627407988,6.919808523362478,(a × b/2),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
6.919808523362478,7.990306627407988,(b/2 × a),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
7.990306627407988,4.613205682241652,(a × b/3),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
4.613205682241652,7.990306627407988,(b/3 × a),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
7.990306627407988,3.459904261681239,(a × b/4),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
3.459904261681239,7.990306627407988,(b/4 × a),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
3.995153313703994,13.839617046724957,(a/2 × b),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
13.839617046724957,3.995153313703994,(b × a/2),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
3.995153313703994,6.919808523362478,(a/2 × b/2),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
6.919808523362478,3.995153313703994,(b/2 × a/2),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
3.995153313703994,4.613205682241652,(a/2 × b/3),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
4.613205682241652,3.995153313703994,(b/3 × a/2),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
3.995153313703994,3.459904261681239,(a/2 × b/4),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
3.459904261681239,3.995153313703994,(b/4 × a/2),110.582783809235,0º,GaAs (111),1.0,0.3011032422797128,0.0,"rgb(255.00, 76.78, 0.00)"
5.65,7.990306627407988,(a × b),45.14523244485513,0º,GaAs (110),1.0,0.3705886058827235,0.0,"rgb(255.00, 94.50, 0.00)"
7.990306627407988,5.65,(b × a),45.14523244485513,0º,GaAs (110),1.0,0.3705886058827235,0.0,"rgb(255.00, 94.50, 0.00)"
5.65,3.995153313703994,(a × b/2),45.14523244485513,0º,GaAs (110),1.0,0.3705886058827235,0.0,"rgb(255.00, 94.50, 0.00)"
3.995153313703994,5.65,(b/2 × a),45.14523244485513,0º,GaAs (110),1.0,0.3705886058827235,0.0,"rgb(255.00, 94.50, 0.00)"
5.65,15.980613254815976,(a × 2b),90.29046488971026,0º,GaAs (110),1.0,0.3705886058827235,0.0,"rgb(255.00, 94.50, 0.00)"
15.980613254815976,5.65,(2b × a),90.29046488971026,0º,GaAs (110),1.0,0.3705886058827235,0.0,"rgb(255.00, 94.50, 0.00)"
