0
Eu2B2O5 (110)
Eu2B2O5 (1-10)
Eu2B4Rh5 (001)
Eu2B4Rh5 (010)
Eu2B4Rh5 (100)
Eu2B4Rh5 (011)
Eu2B4Rh5 (101)
Eu2B4Rh5 (110)
Eu2B5Os3 (001)
Eu2B5Os3 (100)
Eu2B5Os3 (110)
Eu2B5Os3 (1-10)
Eu2BPd6 (001)
Eu2BPd6 (100)
Eu2BPd6 (011)
Eu2BPd6 (110)
Eu2BiS4 (001)
Eu2BiS4 (010)
Eu2BiS4 (100)
Eu2BiS4 (101)
Eu2BiS4 (110)
Eu2CdPb (001)
Eu2CdPb (110)
Eu2CdSn (001)
Eu2CdSn (110)
Eu2Co12P7 (11-20)
Eu2Co12P7 (1-102)
Eu2Co12P7 (0001)
Eu2Cu6P5 (001)
Eu2CuS3 (001)
Eu2CuS3 (010)
Eu2CuS3 (100)
Eu2CuS3 (101)
Eu2CuS3 (110)
Eu2CuTe4 (001)
Eu2CuTe4 (100)
Eu2CuTe4 (011)
Eu2CuTe4 (110)
Eu2FeH6 (001)
Eu2FeH6 (110)
Eu2Ga3Ir (11-20)
Eu2Ga3Ir (1-102)
Eu2Ga3Ir (1-100)
Eu2Ga3Ir (0001)
Eu2Ga7Ag (001)
Eu2Ga7Ag (100)
Eu2Ga7Ag (011)
Eu2Ga7Ag (110)
Eu2Ge (001)
Eu2Ge (010)
Eu2Ge (100)
Eu2Ge (011)
Eu2Ge (101)
Eu2Ge (110)
Eu2Ge3Au (001)
Eu2Ge3Au (010)
Eu2Ge3Au (100)
Eu2Ge3Au (110)
Eu2H6Ir (001)
Eu2H6Ir (110)
Eu2H6Ru (001)
Eu2H6Ru (110)
Eu2I2O (001)
Eu2I2O (010)
Eu2I2O (100)
Eu2I2O (011)
Eu2I2O (101)
Eu2I2O (110)
Eu2In (001)
Eu2In (010)
Eu2In (100)
Eu2In (011)
Eu2In (101)
Eu2In (110)
Eu2InHg (001)
Eu2InHg (110)
Eu2InPd2 (001)
Eu2InPd2 (100)
Eu2InPd2 (110)
Eu2InPd2 (1-10)
Eu2InPt2 (001)
Eu2InPt2 (100)
Eu2InPt2 (110)
Eu2InPt2 (1-10)
Eu2MgIn (001)
Eu2MgIn (110)
Eu2MgTl (001)
Eu2MgTl (110)
Eu2N (001)
Eu2N (110)
Eu2Nb5O9 (001)
Eu2Nb5O9 (100)
Eu2Nb5O9 (011)
Eu2Nb5O9 (110)
Eu2Ni12P5 (001)
Eu2Ni12P5 (100)
Eu2Ni3Sb4 (001)
Eu2Ni3Sb4 (100)
Eu2Ni3Sb4 (011)
Eu2Ni3Sb4 (110)
Eu2Ni7P4 (001)
Eu2Ni7P4 (010)
Eu2Ni7P4 (100)
Eu2Ni7P4 (011)
Eu2Ni7P4 (101)
Eu2Ni7P4 (110)
Eu2P3Pt4 (001)
Eu2PCl (001)
Eu2PCl (100)
Eu2PCl (011)
Eu2PCl (110)
Eu2Pt2O7 (001)
Eu2Pt2O7 (110)
Eu2SO6 (001)
Eu2SO6 (100)
Eu2SO6 (1-10)
Eu2Sb3 (001)
Eu2Sb3 (100)
Eu2Sb3 (1-10)
Eu2Si (001)
Eu2Si (010)
Eu2Si (100)
Eu2Si (011)
Eu2Si (101)
Eu2Si (110)
Eu2Si3Ag (001)
Eu2Si3Au (11-20)
Eu2Si3Au (1-102)
Eu2Si3Au (1-100)
Eu2Si3Au (0001)
Eu2Si3Ni8 (001)
Eu2Si3Ni8 (100)
Eu2Si3Ni8 (011)
Eu2Si3Ni8 (110)
Eu2Si3Pd (11-20)
Eu2Si3Pd (1-102)
Eu2Si3Pd (1-100)
Eu2Si3Pd (0001)
Eu2Si5Pt3 (001)
Eu2Si5Pt3 (010)
Eu2Si5Pt3 (100)
Eu2Si5Pt3 (011)
Eu2Si5Pt3 (101)
Eu2Si5Pt3 (110)
Eu2SiN3 (001)
Eu2SiN3 (010)
Eu2SiN3 (100)
Eu2SiN3 (011)
Eu2SiN3 (101)
Eu2SiN3 (110)
Eu2SiO4 (001)
Eu2SiO4 (100)
Eu2SiO4 (110)
Eu2SiO4 (1-10)
Eu2SiS4 (001)
Eu2SiS4 (100)
Eu2SiS4 (110)
Eu2SiS4 (1-10)
Eu2Sn (001)
Eu2Sn (010)
Eu2Sn (100)
Eu2Sn (011)
Eu2Sn (101)
Eu2Sn (110)
Eu2Sn5Au2 (001)
Eu2Sn5Au2 (100)
Eu2Sn5Au2 (110)
Eu2Sn5Au2 (1-10)
Eu2SnHg (001)
Eu2SnHg (110)
Eu2SnS4 (001)
Eu2SnS4 (010)
Eu2SnS4 (100)
Eu2SnS4 (011)
Eu2SnS4 (101)
Eu2SnS4 (110)
Eu2Ta2O7 (010)
Eu2TiO4 (001)
Eu2TiO4 (100)
Eu2TiO4 (011)
Eu2TiO4 (110)
Eu2TlCd (001)
Eu2TlCd (110)
Eu2TlHg (001)
Eu2TlHg (110)
Eu2TlIn (001)
Eu2TlIn (110)
Eu2TlZn (001)
Eu2TlZn (110)
Eu2VO4 (001)
Eu2VO4 (100)
Eu2VO4 (011)
Eu2VO4 (110)
Eu2Zn2P3 (001)
Eu2Zn2P3 (100)
Eu2ZnGa (001)
Eu2ZnGa (110)
Eu2ZnIn (001)
Eu2ZnIn (110)
Eu2ZnP2 (001)
Eu2ZnP2 (010)
Eu2ZnP2 (100)
Eu2ZnP2 (101)
Eu3(AlAs2)2 (001)
Eu3(AlAs2)2 (100)
Eu3(AlAs2)2 (1-10)
Eu3(AlP2)2 (001)
Eu3(AlP2)2 (100)
Eu3(AlP2)2 (1-10)
Eu3(AsPd)4 (001)
Eu3(AsPd)4 (010)
Eu3(AsPd)4 (100)
Eu3(AsPd)4 (011)
Eu3(AsPd)4 (101)
Eu3(AsPd)4 (110)
Eu3(B3Rh4)2 (001)
Eu3(Ga2Ge3)2 (100)
Eu3(GaNi)4 (001)
Eu3(GaNi)4 (110)
Eu3(GaP2)2 (001)
Eu3(GaP2)2 (100)
Eu3(GaP2)2 (1-10)
Eu3(GeIr)4 (001)
Eu3(GeIr)4 (110)
Eu3(InP2)2 (001)
Eu3(MgGe)5 (001)
Eu3(MgSi)5 (001)
Eu3(SF2)2 (001)
Eu3(SnPd)2 (001)
Eu3(SnPd)2 (010)
Eu3(SnPd)2 (100)
Eu3(SnPd)2 (101)
Eu3(SnPd)2 (110)
Eu3Ag2 (001)
Eu3Ag2 (100)
Eu3Ag2 (011)
Eu3Ag2 (110)
Eu3AlO5 (001)
Eu3AlO5 (100)
Eu3AlO5 (011)
Eu3AlO5 (110)
Eu3As4 (001)
Eu3Au (001)
Eu3Au (010)
Eu3Au (100)
Eu3Au (011)
Eu3Au (101)
Eu3Au (110)
Eu3DySb3 (001)
Eu3DySb3 (100)
Eu3DySb3 (1-10)
Eu3Ga2 (001)
Eu3Ga2 (100)
Eu3Ga2 (110)
Eu3Ga2 (1-10)
Eu3Ga5 (001)
Eu3Ga5 (010)
Eu3Ga5 (100)
Eu3Ga5 (101)
Eu3Ga5 (110)
Eu3GaP3 (010)
Eu3Ge5 (001)
Eu3Ge5 (010)
Eu3Ge5 (100)
Eu3Ge5 (011)
Eu3Ge5 (101)
Eu3Ge5 (110)
Eu3InO (001)
Eu3InO (110)
Eu3InP3 (001)
Eu3InP3 (010)
Eu3InP3 (100)
Eu3InP3 (101)
Eu3InP3 (110)
Eu3NbO6 (001)
Eu3NbO6 (100)
Eu3NbO6 (110)
Eu3NbO6 (1-10)
Eu3NbO7 (001)
Eu3NbO7 (010)
Eu3NbO7 (100)
Eu3NbO7 (011)
Eu3NbO7 (101)
Eu3NbO7 (110)
Eu3P4 (001)
Eu3Rh (001)
Eu3Rh (010)
Eu3Rh (100)
Eu3Rh (011)
Eu3Rh (101)
Eu3Rh (110)
Eu3Rh4Pb13 (001)
Eu3Rh4Pb13 (110)
Eu3S4 (001)
Eu3S4 (110)
Eu3Sn13Ir4 (001)
Eu3Sn13Ir4 (110)
Eu3Sn13Rh4 (001)
Eu3Sn13Rh4 (110)
Eu3Sn5 (001)
Eu3Sn5 (010)
Eu3Sn5 (100)
Eu3Sn5 (011)
Eu3Sn5 (101)
Eu3Sn5 (110)
Eu3TaO7 (001)
Eu3TaO7 (010)
Eu3TaO7 (100)
Eu3TaO7 (011)
Eu3TaO7 (101)
Eu3TaO7 (110)
Eu3Tl (11-20)
Eu3Tl (1-102)
Eu3Tl (1-100)
Eu3Tl (0001)
Eu4As3 (001)
Eu4As3 (110)
Eu4As7Ir8 (001)
Eu4As7Ir8 (100)
Eu4Bi2O (001)
Eu4Bi3 (001)
Eu4Bi3 (110)
Eu4Br6O (11-20)
Eu4Br6O (0001)
Eu4Cl6O (11-20)
Eu4Cl6O (0001)
Eu4I6O (11-20)
Eu4I6O (0001)
Eu4Ir (001)
Eu4Ir (100)
Eu4Ir (011)
Eu4Ir (110)
Eu4Sb2O (001)
Eu5(ZrS4)3 (11-20)
Eu5(ZrS4)3 (0001)
Eu5As3 (11-20)
Eu5As3 (1-102)
Eu5As3 (0001)
Eu5Bi3 (11-20)
Eu5Bi3 (0001)
Eu5CdCu2 (001)
Eu5CdCu2 (100)
Eu5CdCu2 (110)
Eu5Ge3 (001)
Eu5Ge3 (100)
Eu5Ge3 (110)
Eu5P3O13 (11-20)
Eu5P3O13 (0001)
Eu5Pd2 (100)
Eu5Pd2 (1-10)
Eu5Pt2 (100)
Eu5Pt2 (1-10)
Eu5Pt4 (001)
Eu5Pt4 (010)
Eu5Pt4 (100)
Eu5Pt4 (110)
Eu5Sb3 (11-20)
Eu5Sb3 (0001)
Eu5Si3 (001)
Eu5Si3 (100)
Eu5Si3 (110)
Eu5Sn3H (001)
Eu5Sn3H (100)
Eu5Sn3H (110)
Eu6Sb6S17 (001)
Eu7(ClF6)2 (11-20)
Eu7(ClF6)2 (0001)
Eu7Au3 (11-20)
Eu7Au3 (0001)
EuAg (001)
EuAg (010)
EuAg (100)
EuAg (011)
EuAg (101)
EuAg (110)
EuAg2 (001)
EuAg2 (010)
EuAg2 (100)
EuAg2 (011)
EuAg2 (101)
EuAg2 (110)
EuAg5 (11-20)
EuAg5 (1-102)
EuAg5 (1-100)
EuAg5 (0001)
EuAgAs (11-20)
EuAgAs (1-102)
EuAgAs (1-100)
EuAgAs (0001)
EuAgBi (11-20)
EuAgBi (1-102)
EuAgBi (1-100)
EuAgBi (0001)
EuAgP (11-20)
EuAgP (1-102)
EuAgP (1-100)
EuAgP (0001)
EuAgSb (11-20)
EuAgSb (1-102)
EuAgSb (1-100)
EuAgSb (0001)
EuAl (001)
EuAl (010)
EuAl (100)
EuAl (011)
EuAl (101)
EuAl (110)
EuAl2 (001)
EuAl2 (110)
EuAl2Ge (001)
EuAl2Ge (010)
EuAl2Ge (100)
EuAl2Ge (011)
EuAl2Ge (101)
EuAl2Ge (110)
EuAl2O4 (001)
EuAl2O4 (100)
EuAl2O4 (110)
EuAl2O4 (1-10)
EuAl3Ag2 (11-20)
EuAl3Ag2 (1-102)
EuAl3Ag2 (1-100)
EuAl3Ag2 (0001)
EuAl3Cu2 (11-20)
EuAl3Cu2 (1-102)
EuAl3Cu2 (1-100)
EuAl3Cu2 (0001)
EuAl3Pd2 (11-20)
EuAl3Pd2 (0001)
EuAl4 (001)
EuAl4 (100)
EuAl4 (011)
EuAl4 (110)
EuAl9Co2 (11-20)
EuAl9Co2 (1-102)
EuAl9Co2 (1-100)
EuAl9Co2 (0001)
EuAlAu (001)
EuAlAu (010)
EuAlAu (100)
EuAlAu (011)
EuAlAu (101)
EuAlAu (110)
EuAlGe (001)
EuAlGe (100)
EuAlGe (011)
EuAlGe (110)
EuAlSi (11-20)
EuAlSi (1-102)
EuAlSi (1-100)
EuAlSi (0001)
EuAs (11-20)
EuAs (1-102)
EuAs (1-100)
EuAs (0001)
EuAs3 (001)
EuAs3 (100)
EuAs3 (110)
EuAs3 (1-10)
EuAsAu (11-20)
EuAsAu (1-102)
EuAsAu (1-100)
EuAsAu (0001)
EuAsO4 (001)
EuAsO4 (100)
EuAsO4 (011)
EuAsO4 (110)
EuAsPd (11-20)
EuAsPd (1-102)
EuAsPd (1-100)
EuAsPd (0001)
EuAsPt (001)
EuAsPt (100)
EuAsPt (011)
EuAsPt (110)
EuAu (001)
EuAu (010)
EuAu (100)
EuAu (011)
EuAu (101)
EuAu (110)
EuAu2 (001)
EuAu2 (010)
EuAu2 (100)
EuAu2 (011)
EuAu2 (101)
EuAu2 (110)
EuAu5 (11-20)
EuAu5 (1-102)
EuAu5 (1-100)
EuAu5 (0001)
EuB2Rh3 (11-20)
EuB2Rh3 (1-102)
EuB2Rh3 (1-100)
EuB2Rh3 (0001)
EuB4O7 (001)
EuB4O7 (010)
EuB4O7 (100)
EuB4O7 (011)
EuB4O7 (101)
EuB4O7 (110)
EuB4Ru (001)
EuB4Ru (010)
EuB4Ru (100)
EuB4Ru (011)
EuB4Ru (101)
EuB4Ru (110)
EuB6 (001)
EuB6 (110)
EuBPt4 (11-20)
EuBPt4 (1-102)
EuBPt4 (1-100)
EuBPt4 (0001)
EuBe13 (001)
EuBe13 (110)
EuBi2 (010)
EuBiAu (11-20)
EuBiAu (1-102)
EuBiAu (1-100)
EuBiAu (0001)
EuBr2 (001)
EuBr2 (100)
EuBr2 (011)
EuBr3 (001)
EuBr3 (010)
EuBr3 (100)
EuBr3 (101)
EuBr3 (110)
EuC6 (11-20)
EuC6 (1-102)
EuC6 (1-100)
EuCN2 (001)
EuCN2 (010)
EuCN2 (100)
EuCN2 (011)
EuCN2 (101)
EuCN2 (110)
EuCO3 (001)
EuCO3 (010)
EuCO3 (100)
EuCO3 (011)
EuCO3 (101)
EuCO3 (110)
EuCd (001)
EuCd (110)
EuCd11 (001)
EuCd11 (100)
EuCd11 (011)
EuCd11 (110)
EuCd2 (001)
EuCd2 (010)
EuCd2 (100)
EuCd2 (011)
EuCd2 (101)
EuCd2 (110)
EuCdAu (001)
EuCdAu (010)
EuCdAu (100)
EuCdAu (011)
EuCdAu (101)
EuCdAu (110)
EuCdAu2 (001)
EuCdAu2 (110)
EuCdAu5 (001)
EuCdAu5 (100)
EuCdAu5 (011)
EuCdAu5 (110)
EuCdGe (001)
EuCdGe (010)
EuCdGe (100)
EuCdGe (011)
EuCdGe (101)
EuCdGe (110)
EuCdHg2 (001)
EuCdHg2 (110)
EuCdPb (11-20)
EuCdPb (1-102)
EuCdPb (1-100)
EuCdPb (0001)
EuCdPd (001)
EuCdPd (010)
EuCdPd (100)
EuCdPd (011)
EuCdPd (101)
EuCdPd (110)
EuCdPt (001)
EuCdPt (010)
EuCdPt (100)
EuCdPt (011)
EuCdPt (101)
EuCdPt (110)
EuCdSn (11-20)
EuCdSn (1-102)
EuCdSn (1-100)
EuCdSn (0001)
EuCl2 (001)
EuCl2 (010)
EuCl2 (100)
EuCl2 (011)
EuCl2 (101)
EuCl2 (110)
EuCl3 (11-20)
EuCl3 (1-102)
EuCl3 (1-100)
EuCl3 (0001)
EuClF (001)
EuClF (100)
EuClF (011)
EuClF (110)
EuCo8P5 (001)
EuCo8P5 (010)
EuCo8P5 (100)
EuCo8P5 (011)
EuCo8P5 (101)
EuCo8P5 (110)
EuCoGe3 (001)
EuCoGe3 (100)
EuCoGe3 (011)
EuCoGe3 (110)
EuCrO4 (001)
EuCrO4 (100)
EuCrO4 (011)
EuCrO4 (110)
EuCu (001)
EuCu (010)
EuCu (100)
EuCu (011)
EuCu (101)
EuCu (110)
EuCu2 (001)
EuCu2 (010)
EuCu2 (100)
EuCu2 (011)
EuCu2 (101)
EuCu2 (110)
EuCu3Pd2 (11-20)
EuCu3Pd2 (1-102)
EuCu3Pd2 (1-100)
EuCu3Pd2 (0001)
EuCu4P3 (001)
EuCu4P3 (100)
EuCu4P3 (011)
EuCu4P3 (110)
EuCu4Pd (11-20)
EuCu4Pd (1-102)
EuCu4Pd (1-100)
EuCu4Pd (0001)
EuCu5 (11-20)
EuCu5 (1-102)
EuCu5 (1-100)
EuCu5 (0001)
EuCuAs (11-20)
EuCuAs (1-102)
EuCuAs (1-100)
EuCuAs (0001)
EuCuGe (001)
EuCuP (11-20)
EuCuP (1-102)
EuCuP (1-100)
EuCuP (0001)
EuCuSb (11-20)
EuCuSb (1-102)
EuCuSb (1-100)
EuCuSb (0001)
EuErTl2 (001)
EuErTl2 (110)
EuF2 (001)
EuF2 (110)
EuF3 (001)
EuF3 (010)
EuF3 (100)
EuF3 (011)
EuF3 (101)
EuF3 (110)
EuGa2 (11-20)
EuGa2 (1-102)
EuGa2 (1-100)
EuGa2 (0001)
EuGa3Ag (001)
EuGa3Ag (100)
EuGa3Ag (011)
EuGa3Ag (110)
EuGa3Co2 (001)
EuGa3Co2 (010)
EuGa3Co2 (100)
EuGa3Co2 (011)
EuGa3Co2 (101)
EuGa3Co2 (110)
EuGa3Cu (001)
EuGa3Cu (100)
EuGa3Cu (011)
EuGa3Cu (110)
EuGa3Ni2 (001)
EuGa3Ni2 (010)
EuGa3Ni2 (100)
EuGa3Ni2 (011)
EuGa3Ni2 (101)
EuGa3Ni2 (110)
EuGa3Pd (001)
EuGa3Pd (010)
EuGa3Pd (100)
EuGa3Pd (011)
EuGa3Pd (101)
EuGa3Pd (110)
EuGa4 (001)
EuGa4 (100)
EuGa4 (011)
EuGa4 (110)
EuGa4Au3 (001)
EuGa4Au3 (100)
EuGa4Au3 (011)
EuGa4Au3 (110)
EuGaAu (001)
EuGaAu (100)
EuGaAu (110)
EuGaAu (1-10)
EuGaPt (001)
EuGaPt (010)
EuGaPt (100)
EuGaPt (011)
EuGaPt (101)
EuGaPt (110)
EuGaSi (11-20)
EuGaSi (1-102)
EuGaSi (1-100)
EuGaSi (0001)
EuGe (001)
EuGe (010)
EuGe (100)
EuGe (011)
EuGe (101)
EuGe (110)
EuGe3Ir (001)
EuGe3Ir (100)
EuGe3Ir (011)
EuGe3Ir (110)
EuGe3Pd (001)
EuGe3Pd (100)
EuGe3Pd (011)
EuGe3Pd (110)
EuGe3Pt (001)
EuGe3Pt (100)
EuGe3Pt (011)
EuGe3Pt (110)
EuGe3Rh (001)
EuGe3Rh (100)
EuGe3Rh (011)
EuGe3Rh (110)
EuGeAu (001)
EuGeAu (010)
EuGeAu (100)
EuGeAu (011)
EuGeAu (101)
EuGeAu (110)
EuGePd (001)
EuGePd (100)
EuGePd (110)
EuGePd (1-10)
EuGePd2 (001)
EuGePd2 (010)
EuGePd2 (100)
EuGePd2 (011)
EuGePd2 (101)
EuGePd2 (110)
EuGePt (001)
EuGePt (110)
EuH2 (001)
EuH2 (010)
EuH2 (100)
EuH2 (011)
EuH2 (101)
EuH2 (110)
EuH3Pd (001)
EuH3Pd (110)
EuHCl (001)
EuHCl (100)
EuHCl (011)
EuHCl (110)
EuHfF7 (001)
EuHfF7 (100)
EuHfF7 (110)
EuHfF7 (1-10)
EuHfO3 (001)
EuHfO3 (110)
EuHfS3 (001)
EuHfS3 (010)
EuHfS3 (100)
EuHfS3 (011)
EuHfS3 (101)
EuHfS3 (110)
EuHg (001)
EuHg (110)
EuHg2 (11-20)
EuHg2 (1-102)
EuHg2 (1-100)
EuHg2 (0001)
EuHg3 (11-20)
EuHg3 (1-102)
EuHg3 (1-100)
EuHg3 (0001)
EuHgPb (11-20)
EuHgPb (1-102)
EuHgPb (1-100)
EuHgPb (0001)
EuI2 (001)
EuI2 (010)
EuI2 (100)
EuI2 (011)
EuI2 (101)
EuI2 (110)
EuIn (001)
EuIn (100)
EuIn (011)
EuIn (110)
EuIn2 (11-20)
EuIn2 (1-102)
EuIn2 (1-100)
EuIn2 (0001)
EuIn2Au (001)
EuIn2Au (010)
EuIn2Au (100)
EuIn2Au (011)
EuIn2Au (101)
EuIn2Au (110)
EuIn2Ni (001)
EuIn2Ni (010)
EuIn2Ni (100)
EuIn2Ni (011)
EuIn2Ni (101)
EuIn2Ni (110)
EuIn2Ni9 (001)
EuIn2Ni9 (100)
EuIn2Ni9 (011)
EuIn2Ni9 (110)
EuIn2Pd (001)
EuIn2Pd (010)
EuIn2Pd (100)
EuIn2Pd (011)
EuIn2Pd (101)
EuIn2Pd (110)
EuIn2Rh (001)
EuIn2Rh (010)
EuIn2Rh (100)
EuIn2Rh (011)
EuIn2Rh (101)
EuIn2Rh (110)
EuIn3 (001)
EuIn3 (110)
EuIn4Au (010)
EuIn4Cu (010)
EuIn4Ir (010)
EuIn4Ni (010)
EuIn4Pd (010)
EuInAu (001)
EuInAu (010)
EuInAu (100)
EuInAu (011)
EuInAu (101)
EuInAu (110)
EuInHg2 (001)
EuInHg2 (110)
EuInPd (001)
EuInPd (010)
EuInPd (100)
EuInPd (011)
EuInPd (101)
EuInPd (110)
EuInPt (001)
EuInPt (010)
EuInPt (100)
EuInPt (011)
EuInPt (101)
EuInPt (110)
EuInPt4 (001)
EuInPt4 (110)
EuInRh (001)
EuInRh (010)
EuInRh (100)
EuInRh (011)
EuInRh (101)
EuInRh (110)
EuIr2 (001)
EuIr2 (110)
EuMg2 (11-20)
EuMg2 (1-102)
EuMg2 (1-100)
EuMgAg (001)
EuMgAg (010)
EuMgAg (100)
EuMgAg (011)
EuMgAg (101)
EuMgAg (110)
EuMgCd2 (001)
EuMgCd2 (110)
EuMgGa3 (001)
EuMgGa3 (100)
EuMgGa3 (011)
EuMgGa3 (110)
EuMgGe (001)
EuMgGe (010)
EuMgGe (100)
EuMgGe (011)
EuMgGe (101)
EuMgGe (110)
EuMgH4 (001)
EuMgH4 (010)
EuMgH4 (100)
EuMgH4 (011)
EuMgH4 (101)
EuMgH4 (110)
EuMgHg2 (001)
EuMgHg2 (110)
EuMgPb (001)
EuMgPb (010)
EuMgPb (100)
EuMgPb (011)
EuMgPb (101)
EuMgPb (110)
EuMgPd (001)
EuMgPd (010)
EuMgPd (100)
EuMgPd (011)
EuMgPd (101)
EuMgPd (110)
EuMgSi (001)
EuMgSi (010)
EuMgSi (100)
EuMgSi (011)
EuMgSi (101)
EuMgSi (110)
EuMgSn (001)
EuMgSn (010)
EuMgSn (100)
EuMgSn (011)
EuMgSn (101)
EuMgSn (110)
EuMgTl (001)
EuMgTl (010)
EuMgTl (100)
EuMgTl (011)
EuMgTl (101)
EuMgTl (110)
EuMgTl2 (001)
EuMgTl2 (110)
EuMgZn2 (001)
EuMgZn2 (110)
EuMoO4 (001)
EuMoO4 (100)
EuMoO4 (011)
EuMoO4 (110)
EuN (001)
EuN (110)
EuNb2O6 (001)
EuNb2O6 (100)
EuNb2O6 (110)
EuNb2O6 (1-10)
EuNb2O6 (010)
EuNb2O6 (011)
EuNb2O6 (101)
EuNb8O14 (001)
EuNb8O14 (010)
EuNb8O14 (100)
EuNb8O14 (011)
EuNb8O14 (101)
EuNb8O14 (110)
EuNbO3 (001)
EuNbO3 (010)
EuNbO3 (100)
EuNbO3 (011)
EuNbO3 (101)
EuNbO3 (110)
EuNi4B (11-20)
EuNi4B (1-102)
EuNi4B (1-100)
EuNi4B (0001)
EuNi5 (11-20)
EuNi5 (1-102)
EuNi5 (1-100)
EuNi5 (0001)
EuNi5As3 (001)
EuNi5As3 (010)
EuNi5As3 (100)
EuNi5As3 (101)
EuNi5As3 (110)
EuNi5P3 (001)
EuNi5P3 (010)
EuNi5P3 (100)
EuNi5P3 (101)
EuNi5P3 (110)
EuNiGe (001)
EuNiGe (100)
EuNiGe (110)
EuNiGe (1-10)
EuNiGe2 (010)
EuNiGe3 (001)
EuNiGe3 (100)
EuNiGe3 (011)
EuNiGe3 (110)
EuNiP (11-20)
EuNiP (1-102)
EuNiP (1-100)
EuNiP (0001)
EuNpO3 (001)
EuNpO3 (010)
EuNpO3 (100)
EuNpO3 (011)
EuNpO3 (101)
EuNpO3 (110)
EuO (001)
EuO (110)
EuP (001)
EuP (110)
EuP3 (001)
EuP3 (100)
EuP3 (110)
EuP3 (1-10)
EuP7 (001)
EuP7 (100)
EuP7 (1-10)
EuPAu (11-20)
EuPAu (1-102)
EuPAu (1-100)
EuPAu (0001)
EuPIr (001)
EuPIr (110)
EuPO4 (001)
EuPO4 (100)
EuPO4 (110)
EuPO4 (1-10)
EuPPd (11-20)
EuPPd (1-102)
EuPPd (1-100)
EuPPd (0001)
EuPPt (11-20)
EuPPt (1-102)
EuPPt (1-100)
EuPPt (0001)
EuPS3 (001)
EuPS3 (100)
EuPS3 (110)
EuPS3 (1-10)
EuPSe3 (001)
EuPSe3 (100)
EuPSe3 (110)
EuPSe3 (1-10)
EuPaO4 (001)
EuPaO4 (100)
EuPaO4 (011)
EuPaO4 (110)
EuPb (001)
EuPb (100)
EuPb (011)
EuPb (110)
EuPb3 (001)
EuPb3 (110)
EuPd (001)
EuPd (010)
EuPd (100)
EuPd (011)
EuPd (101)
EuPd (110)
EuPd2 (001)
EuPd2 (110)
EuPd3S4 (001)
EuPd3S4 (110)
EuPt2 (001)
EuPt2 (110)
EuRh2 (001)
EuRh2 (110)
EuS (001)
EuS (110)
EuSO4 (001)
EuSO4 (010)
EuSO4 (100)
EuSO4 (011)
EuSO4 (101)
EuSO4 (110)
EuSb2 (001)
EuSb2 (100)
EuSb2 (110)
EuSb2 (1-10)
EuSbAu (11-20)
EuSbAu (1-102)
EuSbAu (1-100)
EuSbAu (0001)
EuSbO4 (001)
EuSbO4 (100)
EuSbO4 (110)
EuSbO4 (1-10)
EuSbPd (001)
EuSbPd (010)
EuSbPd (100)
EuSbPd (011)
EuSbPd (101)
EuSbPd (110)
EuSbPt (001)
EuSbPt (010)
EuSbPt (100)
EuSbPt (011)
EuSbPt (101)
EuSbPt (110)
EuSe (001)
EuSe (110)
EuSeO3 (001)
EuSeO3 (100)
EuSeO3 (110)
EuSeO3 (1-10)
EuSeO4 (001)
EuSeO4 (100)
EuSeO4 (110)
EuSeO4 (1-10)
EuSi (001)
EuSi (010)
EuSi (100)
EuSi (011)
EuSi (101)
EuSi (110)
EuSi2 (001)
EuSi2 (100)
EuSi2 (011)
EuSi2 (110)
EuSi2Ni (010)
EuSi2Ni9 (001)
EuSi2Ni9 (100)
EuSi2Ni9 (011)
EuSi2Ni9 (110)
EuSi2Pt (010)
EuSi3Ir (001)
EuSi3Ir (100)
EuSi3Ir (011)
EuSi3Ir (110)
EuSi3Ni (001)
EuSi3Ni (100)
EuSi3Ni (011)
EuSi3Ni (110)
EuSi3Rh (001)
EuSi3Rh (100)
EuSi3Rh (011)
EuSi3Rh (110)
EuSiPd (001)
EuSiPd (110)
EuSiPt (001)
EuSiPt (110)
EuSiPt2 (010)
EuSn (001)
EuSn (010)
EuSn (100)
EuSn (011)
EuSn (101)
EuSn (110)
EuSn2Ir (001)
EuSn2Ir (010)
EuSn2Ir (100)
EuSn2Ir (011)
EuSn2Ir (101)
EuSn2Ir (110)
EuSn3 (001)
EuSn3 (110)
EuSn3Sb4 (001)
EuSnAu2 (001)
EuSnAu2 (110)
EuSnF7 (001)
EuSnF7 (100)
EuSnF7 (1-10)
EuSnHg (11-20)
EuSnHg (1-102)
EuSnHg (1-100)
EuSnHg (0001)
EuSnP (001)
EuSnP (100)
EuSnP (011)
EuSnP (110)
EuSnPd (001)
EuSnPd (010)
EuSnPd (100)
EuSnPd (011)
EuSnPd (101)
EuSnPd (110)
EuSnPt (001)
EuSnPt (010)
EuSnPt (100)
EuSnPt (011)
EuSnPt (101)
EuSnPt (110)
EuTa2O6 (001)
EuTa2O6 (010)
EuTa2O6 (100)
EuTa2O6 (011)
EuTa2O6 (101)
EuTa2O6 (110)
EuTe (001)
EuTe (110)
EuTe2Pb (001)
EuTe2Pb (100)
EuTe2Pb (011)
EuTe2Pb (110)
EuTiO3 (001)
EuTiO3 (100)
EuTiO3 (011)
EuTiO3 (110)
EuTl2 (11-20)
EuTl2 (1-102)
EuTl2 (1-100)
EuTl2 (0001)
